     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,         0,         0,   0.022,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      1024,         0,         0,   0.021,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      1280,         0,         0,   0.030,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      1024,         0,         0,   0.021,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      1024,         0,         0,   0.023,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      1024,         0,         0,   0.021,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      1024,         0,         0,   0.023,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      1024,         0,         0,   0.023,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      1024,         0,         0,   0.023,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      1296,         0,         0,   0.034,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      1024,         0,         0,   0.024,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      1024,         0,         0,   0.025,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      2048,         0,         0,   0.043,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      2048,         0,         0,   0.042,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      2048,         0,         0,   0.046,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      2048,         0,         0,   0.045,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      2048,         1,         0,   0.042,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      2048,         0,         0,   0.042,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      2048,         0,         0,   0.043,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      2048,         0,         0,   0.045,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      2048,         0,         0,   0.046,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      2048,         0,         0,   0.045,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      2048,         0,         0,   0.048,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
