     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
1024,0,0,0.059,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,1,0,0.06,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,0,0,0.06,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,0,0,0.058,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,13,0,0.077,pymatching,779f885caa672d78690b8c3c6d10f9973850c77cc2d0debceac0ae418602b3ad,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,4,0,0.061,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,16,0,0.078,pymatching,779f885caa672d78690b8c3c6d10f9973850c77cc2d0debceac0ae418602b3ad,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,1,0,0.078,pymatching,d6628f9d0b187db11e272bd7dd3a4e4969081fd9f85b000ebef625157a8bc02a,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,3,0,0.058,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,5,0,0.058,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,1,0,0.081,pymatching,d6628f9d0b187db11e272bd7dd3a4e4969081fd9f85b000ebef625157a8bc02a,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,0,0,0.058,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,0,0,0.059,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,43,0,0.102,pymatching,1a4e3f5ee01d9ad56f4de2d13ddd94a42c742872f257ba2c17313278b2c96604,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
1024,47,0,0.103,pymatching,1a4e3f5ee01d9ad56f4de2d13ddd94a42c742872f257ba2c17313278b2c96604,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
1024,1,0,0.058,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,4,0,0.063,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,20,0,0.074,pymatching,779f885caa672d78690b8c3c6d10f9973850c77cc2d0debceac0ae418602b3ad,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,14,0,0.075,pymatching,779f885caa672d78690b8c3c6d10f9973850c77cc2d0debceac0ae418602b3ad,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,2,0,0.075,pymatching,d6628f9d0b187db11e272bd7dd3a4e4969081fd9f85b000ebef625157a8bc02a,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,6,0,0.058,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,3,0,0.057,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,0,0,0.058,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,0,0,0.058,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,0,0,0.059,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,3,0,0.082,pymatching,d6628f9d0b187db11e272bd7dd3a4e4969081fd9f85b000ebef625157a8bc02a,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,2,0,0.062,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,45,0,0.101,pymatching,1a4e3f5ee01d9ad56f4de2d13ddd94a42c742872f257ba2c17313278b2c96604,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
1024,36,0,0.101,pymatching,1a4e3f5ee01d9ad56f4de2d13ddd94a42c742872f257ba2c17313278b2c96604,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
1024,13,0,0.076,pymatching,779f885caa672d78690b8c3c6d10f9973850c77cc2d0debceac0ae418602b3ad,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,10,0,0.075,pymatching,779f885caa672d78690b8c3c6d10f9973850c77cc2d0debceac0ae418602b3ad,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,12,0,0.059,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,3,0,0.057,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,0,0,0.057,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,0,0,0.059,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,1,0,0.075,pymatching,d6628f9d0b187db11e272bd7dd3a4e4969081fd9f85b000ebef625157a8bc02a,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,0,0,0.059,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,9,0,0.064,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,1,0,0.082,pymatching,d6628f9d0b187db11e272bd7dd3a4e4969081fd9f85b000ebef625157a8bc02a,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,12,0,0.075,pymatching,779f885caa672d78690b8c3c6d10f9973850c77cc2d0debceac0ae418602b3ad,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,6,0,0.074,pymatching,779f885caa672d78690b8c3c6d10f9973850c77cc2d0debceac0ae418602b3ad,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,0,0,0.076,pymatching,d6628f9d0b187db11e272bd7dd3a4e4969081fd9f85b000ebef625157a8bc02a,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,38,0,0.103,pymatching,1a4e3f5ee01d9ad56f4de2d13ddd94a42c742872f257ba2c17313278b2c96604,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
1024,30,0,0.102,pymatching,1a4e3f5ee01d9ad56f4de2d13ddd94a42c742872f257ba2c17313278b2c96604,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
2048,7,0,0.114,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
2048,9,0,0.113,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
2048,0,0,0.116,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
2048,0,0,0.116,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
2048,0,0,0.117,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,1,0,0.083,pymatching,d6628f9d0b187db11e272bd7dd3a4e4969081fd9f85b000ebef625157a8bc02a,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,21,0,0.076,pymatching,779f885caa672d78690b8c3c6d10f9973850c77cc2d0debceac0ae418602b3ad,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
1024,19,0,0.075,pymatching,779f885caa672d78690b8c3c6d10f9973850c77cc2d0debceac0ae418602b3ad,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
2048,11,0,0.127,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
1024,38,0,0.103,pymatching,1a4e3f5ee01d9ad56f4de2d13ddd94a42c742872f257ba2c17313278b2c96604,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
1024,50,0,0.102,pymatching,1a4e3f5ee01d9ad56f4de2d13ddd94a42c742872f257ba2c17313278b2c96604,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
1024,0,0,0.083,pymatching,d6628f9d0b187db11e272bd7dd3a4e4969081fd9f85b000ebef625157a8bc02a,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
2048,9,0,0.114,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
2048,6,0,0.114,pymatching,0279040d8c9ea8b72f87cf0e3df40fd8b9c024c083c7effa81b805f657a3e562,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
2048,0,0,0.115,pymatching,0d5a6a5e19d01f0dc6f718aef120800ac26b861ca7920a02e14858fc3a380505,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
